mode_main,distance,main_reason,week_day,age,education,female,main_activity,license,cars,temp,precip,wind
11,300.38,8,1,45,3,0,1,1,1,14.4,5.3,3.3
11,1.93539,6,3,45,1,0,1,1,1,11.7,0,4.7
2,25.1977,11,4,62,1,0,4,0,0,8.4,17.3,4.2
11,35.813,2,4,59,2,0,1,1,1,14.4,0,1.9
3,4.34059,10,3,74,2,0,3,1,1,18.4,0,1.9
11,9.61301,7,4,42,1,0,4,1,1,14.4,0,1.9
11,1.5079,7,4,42,1,0,4,1,1,14.4,0,1.9
3,1.5079,2,4,40,1,1,1,0,0,14.4,0,1.9
2,26.5899,2,4,36,1,1,1,0,0,8.4,7.4,NULL
1,25.4583,2,1,45,1,0,1,1,1,17.6,13.5,1.4
3,25.4583,2,1,45,1,0,1,1,1,17.6,13.5,1.4
3,2.89177,6,1,41,1,1,8,1,0,17.6,13.5,1.4
3,0.516564,2,1,57,2,0,1,1,1,6.8,2.7,NULL
1,11.6374,4,1,19,1,1,6,0,0,6.8,2.7,NULL
8,3.46625,2,4,49,1,0,1,0,0,8.9,0.1,5
11,19.7886,2,4,46,3,1,1,1,1,8.9,0.1,5
3,2.28577,4,4,18,1,1,6,0,0,8.9,0.1,5
11,1.25674,8,4,67,3,0,3,1,1,12.3,0,1.1
11,1.69799,2,2,50,1,0,1,1,1,3.6,19.9,1.7
3,2.49499,4,2,20,1,0,6,0,0,3.6,19.9,1.7
11,0.888556,7,2,67,3,0,3,1,1,10.3,0.3,2.2
11,30.77,2,2,60,3,1,1,1,1,10.3,0.3,2.2
11,25.9547,2,3,35,3,1,1,1,1,9.8,22.9,3.1
11,11.0392,2,3,39,3,0,1,1,1,9.8,22.9,3.1
11,1.48529,6,3,39,3,0,1,1,1,9.8,22.9,3.1
3,1.25601,7,3,37,3,1,4,1,1,6.8,2.6,2.2
11,3.76472,2,3,42,3,0,1,1,1,6.8,2.6,2.2
3,1.25601,4,3,5,1,1,6,0,0,6.8,2.6,2.2
11,3.36035,5,1,24,1,0,1,1,1,17.6,13.5,1.4
3,1.12432,4,1,20,1,1,6,0,0,17.6,13.5,1.4
1,1.15428,4,1,22,1,0,6,1,0,17.6,13.5,1.4
3,1.15428,4,1,22,1,0,6,1,0,17.6,13.5,1.4
11,2.84957,5,1,41,1,0,1,1,1,8.8,0,1.1
11,5.98005,2,1,41,1,0,1,1,1,8.8,0,1.1
1,29.7169,2,2,45,1,0,1,1,1,10.9,0,3.6
1,25.7991,2,2,23,3,0,1,1,0,10.9,0,3.6
2,25.7991,2,2,23,3,0,1,1,0,10.9,0,3.6
3,1.35291,4,2,21,3,1,6,1,0,10.9,0,3.6
3,3.13545,10,3,37,1,1,4,0,0,6.8,2.6,2.2
2,29.493,10,3,49,1,0,4,1,0,6.8,2.6,2.2
11,18.2909,2,1,44,1,1,1,1,1,7.4,2.1,3.6
2,18.2909,2,1,42,1,0,1,0,0,7.4,2.1,3.6
11,42.9821,2,4,49,3,1,1,1,1,12.3,0,1.1
11,1.44341,2,4,49,3,0,1,1,1,12.3,0,1.1
11,22.8954,2,2,61,1,1,1,1,1,14.6,0,1.9
11,22.38,5,2,61,1,1,1,1,1,14.6,0,1.9
11,0.552627,5,2,61,1,1,1,1,1,14.6,0,1.9
11,19.1891,2,2,53,1,0,1,1,1,3.6,19.9,1.7
11,19.1891,2,2,44,1,1,1,1,1,3.6,19.9,1.7
11,23.738,2,1,34,1,0,1,1,1,9.6,0,1.9
11,26.2353,2,1,43,3,0,1,1,1,6.8,2.7,NULL
11,28.6598,2,1,50,1,0,1,1,1,8.8,0,1.1
11,24.7634,2,1,48,2,1,1,1,1,8.8,0,1.1
3,2.94182,10,2,52,3,1,7,1,0,7.4,1,3.1
11,2.97152,2,2,50,3,0,1,1,1,7.4,1,3.1
1,8.95805,4,4,19,2,1,6,0,0,8.4,17.3,4.2
3,2.15335,2,3,60,1,0,1,1,1,20.8,0,2.2
11,21.0767,2,3,29,3,0,1,1,1,20.8,0,2.2
11,2.05852,6,3,54,1,1,7,1,1,20.8,0,2.2
11,0.28467,7,3,70,1,0,3,1,1,20.8,0,2.2
11,0.760893,11,3,70,1,0,3,1,1,20.8,0,2.2
11,0.871018,11,3,70,1,0,3,1,1,20.8,0,2.2
1,43.4762,4,2,22,3,1,2,1,1,4.7,0,3.6
11,3.25313,2,2,47,3,1,2,1,1,4.7,0,3.6
1,25.1454,2,4,48,1,1,1,1,1,5.4,0,2.8
3,1.54168,4,4,15,1,0,6,0,0,5.4,0,2.8
11,27.4973,2,4,53,3,0,1,1,1,5.4,0,2.8
11,24.6914,2,3,51,3,0,1,1,1,7.6,0,4.2
11,2.37452,2,3,21,1,0,1,1,1,7.6,0,4.2
2,22.3155,4,3,17,1,1,6,0,0,7.6,0,4.2
1,24.453,2,1,34,3,1,1,1,1,10.8,0,2.2
11,1.26644,2,3,41,1,1,1,1,1,7.6,0,4.2
11,8.05337,2,4,46,3,0,1,1,1,8.4,0,1.4
1,8.05337,2,4,46,3,1,1,1,1,8.4,0,1.4
3,1.51402,4,4,18,2,0,6,0,0,8.4,0,1.4
1,7.78871,2,4,45,3,0,1,1,1,8.4,0,1.4
11,7.78871,2,4,42,3,1,1,1,1,8.4,0,1.4
11,22.7454,2,3,45,3,1,1,1,1,8.2,0,3.1
2,24.1712,2,1,44,3,1,1,1,1,10.8,0,2.2
8,1.12586,4,1,13,1,1,6,0,1,10.8,0,2.2
11,0.557929,5,1,60,2,0,1,1,1,14.4,5.3,3.3
2,12.2773,2,1,61,1,1,1,0,1,14.4,5.3,3.3
1,12.2773,2,1,61,1,1,1,0,0,14.4,5.3,3.3
2,2.12601,2,1,33,3,1,1,0,0,14.4,5.3,3.3
3,2.12601,2,1,33,3,1,1,0,0,14.4,5.3,3.3
11,1.30299,5,3,57,1,1,8,1,1,11.7,0,4.7
11,18.0067,2,3,24,3,0,2,1,1,11.7,0,4.7
11,26.231,4,3,24,3,0,2,1,1,11.7,0,4.7
11,28.3096,4,3,24,3,0,2,1,1,11.7,0,4.7
1,22.642,4,3,20,2,1,6,0,0,11.7,0,4.7
11,22.1258,2,2,49,2,0,1,1,1,14.6,0,NULL
11,1.32796,2,1,27,1,0,1,1,1,12.3,0,NULL
11,2.98037,2,1,50,1,0,1,1,1,12.3,0,NULL
11,15.0525,2,2,53,2,0,1,1,1,4.7,0,3.6
11,2.47369,5,2,53,2,1,7,1,1,4.7,0,3.6
8,1.25609,4,2,17,1,0,6,0,0,4.7,0,3.6
11,3.75567,10,1,62,1,0,4,1,1,12.3,0,NULL
11,0.487428,9,2,52,2,1,8,1,1,20.5,0,1.4
11,44.1272,2,2,54,1,0,1,1,1,20.5,0,1.4
1,36.0212,2,2,57,2,0,1,1,1,20.5,0,1.4
2,27.3166,2,2,56,1,1,1,1,1,20.5,0,1.4
11,2.58482,7,2,54,2,0,4,1,1,10.3,0.3,2.2
11,2.13837,10,2,54,2,0,4,1,1,10.3,0.3,2.2
11,4.07938,7,2,54,2,0,4,1,1,10.3,0.3,2.2
3,2.58482,4,2,17,1,1,6,0,0,10.3,0.3,2.2
3,2.01808,4,2,15,1,0,6,0,0,10.3,0.3,2.2
1,11.4145,2,2,35,3,0,1,1,1,3.6,19.9,1.7
11,0.444218,2,4,40,3,1,1,1,1,7.7,1,1.7
11,28.3665,2,4,39,1,0,1,1,1,7.7,1,1.7
11,3.16404,6,4,30,1,1,1,1,1,6.6,0,2.2
11,2.05828,5,4,30,1,1,1,1,1,6.6,0,2.2
11,2.44473,5,4,30,1,1,1,1,1,6.6,0,2.2
11,30.1679,2,4,48,2,0,1,1,1,14.4,0,1.9
4,25.2104,2,4,46,2,1,1,1,0,14.4,0,1.9
4,25.2104,2,4,46,2,1,1,1,1,14.4,0,1.9
11,1.99331,2,3,57,3,1,1,1,1,20.8,0,2.2
1,29.6057,4,3,19,2,1,6,0,0,20.8,0,2.2
11,47.3365,2,4,49,3,0,1,1,1,20.2,0,2.5
11,22.2503,2,4,48,3,1,1,1,1,20.2,0,2.5
3,1.71628,6,4,53,3,1,4,1,0,18.7,0,2.5
11,4.9562,2,4,51,3,0,1,1,1,18.7,0,2.5
3,1.3447,4,4,19,1,0,6,0,0,18.7,0,2.5
11,1.31647,10,1,49,1,1,4,1,1,17.6,13.5,1.4
11,22.7148,2,4,48,3,1,1,1,1,20.2,0,2.5
11,1.51052,2,4,45,3,1,1,1,1,8.4,17.3,4.2
11,30.154,2,4,49,3,0,1,1,1,8.4,17.3,4.2
11,21.958,2,1,62,1,0,1,1,1,8.8,0,1.1
2,28.1721,2,2,56,2,0,1,1,1,18.8,0.2,1.1
11,338.023,8,1,49,3,1,1,1,1,14.4,5.3,3.3
11,1.19613,5,1,49,3,1,1,1,1,14.4,5.3,3.3
11,2.26199,8,1,34,3,0,1,1,1,9.6,0,1.9
11,9.54293,2,2,53,2,0,1,1,1,14.6,0,1.9
1,10.8194,8,2,53,2,0,1,1,1,14.6,0,1.9
4,20.1322,8,2,53,2,0,1,1,1,14.6,0,1.9
11,1.6976,2,2,31,2,0,1,1,1,14.6,0,1.9
1,29.2206,2,2,30,2,1,1,1,1,14.6,0,1.9
3,3.76807,4,4,13,1,1,6,0,0,6.6,0,2.2
11,2.86903,10,4,36,1,1,1,1,1,6.6,0,2.2
11,5.07112,2,4,36,1,1,1,1,1,6.6,0,2.2
11,23.3076,2,1,34,2,1,1,1,1,9.6,0,1.9
11,27.6582,7,1,35,3,0,1,1,1,7.4,2.1,3.6
11,8.61869,2,2,33,2,1,1,1,1,10.9,0,3.6
11,4.73489,5,2,66,2,0,4,1,1,10.9,0,3.6
1,23.6292,4,2,19,1,0,6,0,1,10.9,0,3.6
11,10.1786,2,1,37,3,1,1,1,1,8.8,0,1.1
11,21.1328,2,1,44,1,0,1,1,1,7.4,2.1,3.6
2,1.45712,3,1,50,1,1,1,0,0,14.9,0,1.7
2,6.50425,2,1,50,1,1,1,0,0,14.9,0,1.7
11,2.04067,2,1,36,1,0,1,1,1,17.6,13.5,1.4
11,2.07253,2,2,57,1,0,1,1,1,5.4,17.6,NULL
11,1.7552,2,2,47,2,1,1,1,1,5.4,17.6,NULL
11,11.2027,2,4,45,3,1,1,1,1,20,0,1.1
2,2.12278,4,3,18,1,0,6,0,0,18.4,0,2.2
11,1.01446,2,3,39,1,0,1,1,1,18.4,0,2.2
11,14.7315,3,3,50,1,0,1,1,1,7,0,NULL
11,14.927,10,3,50,1,0,1,1,1,7,0,NULL
11,6.46031,2,4,46,2,0,1,1,1,20.2,0,2.5
11,1.71436,7,4,46,2,0,1,1,1,20.2,0,2.5
8,2.39158,4,4,13,1,0,6,0,0,20.2,0,2.5
11,10.0722,7,1,57,3,0,1,1,1,6.8,2.7,NULL
11,0.356314,2,1,57,3,0,1,1,1,6.8,2.7,NULL
11,9.72775,2,1,57,3,0,1,1,1,6.8,2.7,NULL
11,11.4505,10,1,57,3,0,1,1,1,6.8,2.7,NULL
11,2.78785,9,1,54,3,1,8,1,1,6.8,2.7,NULL
1,11.7241,2,1,25,3,1,1,1,1,6.8,2.7,NULL
11,4.0563,9,1,25,3,1,1,1,1,6.8,2.7,NULL
4,11.5327,2,1,21,3,1,1,1,1,6.8,2.7,NULL
1,11.5327,2,1,21,3,1,1,1,1,6.8,2.7,NULL
11,4.35326,7,3,37,3,0,1,1,1,7,0,NULL
11,11.1141,2,3,37,3,0,1,1,1,7,0,NULL
11,7.31068,2,3,37,3,0,1,1,1,7,0,NULL
11,9.27857,2,3,37,3,1,1,1,1,7,0,NULL
11,5.41689,7,3,37,3,1,1,1,1,7,0,NULL
11,3.43388,6,3,37,3,1,1,1,1,7,0,NULL
11,7.62084,6,3,37,3,1,1,1,1,7,0,NULL
11,28.9246,2,1,37,3,0,1,1,1,6.8,2.7,NULL
11,17.998,2,1,36,3,1,1,1,1,6.8,2.7,NULL
11,2.06384,6,3,35,3,0,1,1,1,19.1,0,1.9
11,1.35328,7,4,41,2,0,1,1,1,14.4,0,1.9
11,0.986867,9,4,41,2,0,1,1,1,14.4,0,1.9
11,8.21736,2,4,44,1,1,1,1,1,14.4,0,1.9
11,7.69885,7,4,44,1,1,1,1,1,14.4,0,1.9
11,1.0443,9,4,44,1,1,1,1,1,14.4,0,1.9
11,0.580832,7,4,44,1,1,1,1,1,14.4,0,1.9
11,0.425463,7,4,44,1,1,1,1,1,14.4,0,1.9
4,5.28605,2,1,48,1,1,1,0,0,14.9,0,1.7
2,2.54162,4,1,17,1,0,6,0,0,14.9,0,1.7
11,1.91906,2,3,61,1,0,1,1,1,20.8,0,2.2
11,2.02574,10,3,61,1,0,1,1,1,20.8,0,2.2
11,1.91906,2,3,30,1,0,1,1,1,20.8,0,2.2
4,3.16637,6,3,86,1,0,3,1,0,20.8,0,2.2
11,2.1378,2,3,47,2,1,1,1,1,20.8,0,2.2
11,11.2064,2,3,49,1,0,1,1,1,20.8,0,2.2
11,8.71251,6,2,69,1,0,3,1,1,3.6,19.9,1.7
11,8.71251,6,2,69,2,1,3,1,1,3.6,19.9,1.7
3,1.09774,9,4,70,1,0,3,1,0,18.7,0,2.5
11,3.4351,2,3,37,1,0,1,1,1,19.1,0,1.9
4,2.91908,6,3,62,1,1,8,0,0,18.4,0,2.2
11,16.7101,2,3,62,1,0,1,1,1,18.4,0,2.2
11,1.2337,2,3,27,1,1,1,1,1,18.4,0,2.2
11,2.29056,2,1,48,1,0,1,1,1,14.9,0,1.7
2,9.46156,2,1,41,1,1,1,0,0,14.9,0,1.7
2,2.89236,4,1,23,1,0,6,0,0,14.9,0,1.7
2,1.50333,2,1,22,1,1,2,0,0,14.9,0,1.7
4,9.79476,10,3,21,2,1,8,0,0,20.8,0,2.2
11,2.30429,2,1,60,1,1,1,1,1,14.9,0,1.7
4,14.6682,4,1,25,2,0,6,0,0,14.9,0,1.7
4,9.26239,4,1,19,1,0,6,0,0,14.9,0,1.7
3,2.46288,10,3,34,1,1,8,0,1,20.8,0,2.2
3,2.46288,7,3,34,1,1,8,0,1,20.8,0,2.2
11,2.46288,7,3,45,3,0,1,1,1,20.8,0,2.2
11,11.5099,2,3,45,3,0,1,1,1,20.8,0,2.2
4,4.94639,2,3,32,1,1,1,0,1,20.8,0,2.2
3,2.46288,4,3,4,1,1,6,0,1,20.8,0,2.2
4,13.3218,2,4,44,3,1,1,1,0,20.2,0,2.5
11,0.296677,7,3,51,1,0,1,1,1,20.8,0,2.2
11,2.87518,5,3,51,1,0,1,1,1,20.8,0,2.2
11,1.71503,5,3,51,1,0,1,1,1,20.8,0,2.2
11,1.93513,5,4,37,1,1,1,1,1,18.7,0,2.5
11,1.93513,2,4,37,1,1,1,1,1,18.7,0,2.5
11,1.93513,2,4,38,1,0,1,1,1,18.7,0,2.5
11,1.06403,9,4,38,1,0,1,1,1,18.7,0,2.5
2,9.88139,2,3,58,1,1,1,0,0,18.4,0,2.2
2,13.3016,2,3,27,3,0,1,1,1,18.4,0,2.2
11,20.9393,2,2,53,2,0,1,1,1,10.3,0.3,2.2
11,7.39006,2,2,51,2,1,1,1,1,10.3,0.3,2.2
4,9.85174,10,3,53,3,1,1,1,0,7.8,19.2,1.9
4,10.5676,10,3,53,3,1,1,1,0,7.8,19.2,1.9
8,1.98256,4,3,17,1,0,6,0,0,7.8,19.2,1.9
1,26.7042,7,3,57,3,1,1,0,0,7.8,19.2,1.9
11,61.11,2,2,61,1,0,1,1,1,3.6,19.9,1.7
2,0.591511,2,1,48,1,1,1,1,1,6.8,2.7,NULL
11,30.5088,4,1,25,2,1,2,1,1,6.8,2.7,NULL
11,3.17368,10,2,44,1,0,4,1,1,7.4,1,3.1
2,2.84006,2,2,24,1,1,1,0,0,7.4,1,3.1
4,2.88813,6,3,63,1,0,1,1,1,20.8,0,2.2
4,2.96208,4,3,73,1,1,6,0,0,20.8,0,2.2
2,0.67845,4,3,73,1,1,6,0,0,20.8,0,2.2
11,4.50006,2,3,29,1,0,1,1,1,20.8,0,2.2
11,1.8488,5,3,29,1,0,1,1,1,20.8,0,2.2
11,4.37572,6,4,68,1,0,3,1,1,20.2,0,2.5
11,7.08814,10,4,68,1,0,3,1,1,20.2,0,2.5
11,7.08814,6,4,68,1,0,3,1,1,20.2,0,2.5
11,23.5446,2,4,32,2,1,1,1,1,20.2,0,2.5
11,19.5442,10,4,32,2,1,1,1,1,20.2,0,2.5
11,15.696,10,4,32,2,1,1,1,1,20.2,0,2.5
11,2.97045,10,1,63,1,0,3,1,1,6.8,2.7,NULL
11,1.75909,10,1,63,1,0,3,1,1,6.8,2.7,NULL
11,0.860748,10,1,63,1,0,3,1,1,6.8,2.7,NULL
11,1.486,10,1,63,1,0,3,1,1,6.8,2.7,NULL
1,12.3438,2,1,27,1,0,1,1,1,6.8,2.7,NULL
11,12.3438,2,1,27,1,0,1,1,1,6.8,2.7,NULL
2,8.51451,2,1,26,2,1,1,1,0,6.8,2.7,NULL
11,4.2211,4,1,23,1,0,2,1,1,6.8,2.7,NULL
11,5.78016,10,1,23,1,0,2,1,1,6.8,2.7,NULL
11,1.75909,10,1,23,1,0,2,1,1,6.8,2.7,NULL
11,0.7621,4,2,57,3,1,6,1,1,5.4,17.6,NULL
1,3.74221,4,2,27,3,1,6,1,1,5.4,17.6,NULL
4,2.44508,4,2,22,1,0,6,0,1,5.4,17.6,NULL
11,0.620927,7,3,47,1,0,1,1,1,18.4,0,1.9
11,7.09115,2,3,47,1,0,1,1,1,18.4,0,1.9
11,6.69919,2,3,47,1,0,1,1,1,18.4,0,1.9
1,12.8953,4,3,22,2,0,6,0,1,18.4,0,1.9
11,0.620927,7,4,41,3,1,1,1,1,8.4,7.4,NULL
1,14.8764,2,4,41,3,1,1,1,1,8.4,7.4,NULL
11,15.7272,2,4,41,3,0,1,1,1,8.4,7.4,NULL
11,2.54668,2,4,34,3,0,1,1,1,18.1,0,2.8
11,2.48017,2,1,46,2,1,1,1,1,6.8,2.7,NULL
11,2.68581,7,1,46,2,1,1,1,1,6.8,2.7,NULL
11,0.484019,7,1,46,2,1,1,1,1,6.8,2.7,NULL
4,4.65819,2,3,29,3,0,1,1,1,18.4,0,2.2
4,2.41281,4,3,28,1,1,6,1,1,18.4,0,2.2
4,1.22462,4,3,8,1,0,6,0,0,18.4,0,2.2
11,0.568342,7,3,41,1,0,4,1,1,19.1,0,1.9
11,1.11763,8,3,41,1,0,4,1,1,19.1,0,1.9
11,1.86555,5,1,41,1,0,4,1,1,14.9,0,1.7
4,5.07252,2,1,65,1,1,1,0,0,14.9,0,1.7
11,2.75935,2,3,54,3,0,1,1,1,18.4,0,2.2
4,0.409542,2,3,29,3,0,1,1,0,18.4,0,2.2
11,14.5291,2,3,27,3,1,1,1,1,18.4,0,2.2
2,3.58173,2,1,40,1,1,1,0,0,14.9,0,1.7
1,14.577,8,3,37,2,0,1,1,1,18.4,0,2.2
11,1.38307,2,3,49,1,0,1,1,1,18.4,0,2.2
2,11.2381,2,3,60,2,1,1,0,0,18.4,0,2.2
11,4.77241,4,3,27,1,0,6,1,1,18.4,0,2.2
8,1.85545,5,4,26,3,1,4,0,0,20.2,0,2.5
11,7.89704,2,1,39,1,1,1,1,1,14.9,0,1.7
8,2.125,7,4,34,1,1,1,0,0,20.2,0,2.5
11,0.28007,6,4,73,1,0,3,1,1,20.2,0,2.5
11,15.2294,8,4,48,2,0,1,1,1,14.4,0,1.9
11,10.4354,10,2,71,1,0,3,1,1,7.4,1,3.1
1,10.4354,10,2,71,1,0,3,1,1,7.4,1,3.1
1,39.7949,10,4,84,1,0,3,1,1,20,0,1.1
1,39.7949,10,4,86,1,1,3,1,1,20,0,1.1
8,0.739425,4,1,16,1,0,6,0,0,14.9,0,1.7
8,0.739425,4,1,14,1,0,6,0,0,14.9,0,1.7
2,9.41279,2,1,45,1,1,1,0,0,14.9,0,1.7
11,11.2571,2,1,23,2,0,1,1,1,14.9,0,1.7
11,2.62881,7,1,46,3,1,9,1,1,7.4,2.1,3.6
11,2.43693,2,1,47,3,0,1,1,1,7.4,2.1,3.6
11,1.2609,2,1,47,3,0,1,1,1,7.4,2.1,3.6
11,16.6095,2,2,64,1,0,1,1,1,3.6,19.9,1.7
11,2.43356,2,3,31,2,0,1,1,1,20.8,0,2.2
4,9.06492,2,4,53,1,0,1,0,0,20.2,0,2.5
4,7.5632,2,4,52,1,1,1,0,0,20.2,0,2.5
11,10.7959,11,4,70,3,0,1,1,1,17.7,2.8,2.5
11,18.7586,10,4,62,3,1,3,1,1,17.7,2.8,2.5
11,9.77082,2,4,29,3,0,1,1,1,17.7,2.8,2.5
11,3.02281,2,2,72,3,1,1,1,1,15.9,2.4,1.7
11,8.00916,10,2,73,3,0,3,1,1,15.9,2.4,1.7
11,17.6602,2,2,36,3,0,1,1,1,15.9,2.4,1.7
11,0.507958,9,2,36,3,0,1,1,1,15.9,2.4,1.7
11,24.7822,2,1,45,3,0,1,1,1,16.2,0,3.1
11,9.07126,2,1,45,3,1,1,1,1,16.2,0,3.1
11,10.9265,2,3,59,3,0,1,1,1,20.8,0.3,1.4
2,5.4463,4,3,23,1,0,6,1,1,20.8,0.3,1.4
2,9.9949,10,3,59,3,1,3,1,1,20.8,0.3,1.4
2,11.7244,10,3,59,3,1,3,1,1,20.8,0.3,1.4
11,14.7672,10,3,74,1,0,3,1,1,15,3.5,1.7
11,9.55312,5,3,67,1,1,3,1,1,15,3.5,1.7
11,30.3308,2,1,52,3,0,1,1,1,16.2,0,3.1
11,1.8046,2,1,51,3,1,1,1,1,16.2,0,3.1
11,1.13254,7,3,43,3,1,4,1,1,14.8,0.2,NULL
3,1.09836,8,3,18,1,1,6,0,0,14.8,0.2,NULL
4,10.5522,2,4,52,1,1,1,1,1,17.8,0,NULL
11,1.56048,10,2,66,1,0,3,1,1,5.4,17.6,NULL
4,16.6621,8,2,66,1,0,3,1,1,5.4,17.6,NULL
4,16.6621,10,2,66,1,0,3,1,1,5.4,17.6,NULL
11,1.14991,5,2,65,1,1,1,1,1,5.4,17.6,NULL
11,0.412957,5,2,65,1,1,1,1,1,5.4,17.6,NULL
11,0.642136,6,3,47,1,1,8,1,1,20.8,0,2.2
11,3.58456,6,3,47,1,1,8,1,1,20.8,0,2.2
11,2.94811,5,3,47,1,1,8,1,1,20.8,0,2.2
11,0.688075,5,3,47,1,1,8,1,1,20.8,0,2.2
1,8.06596,4,3,20,2,1,6,0,1,20.8,0,2.2
2,2.97294,4,3,17,1,0,6,0,1,20.8,0,2.2
11,12.2947,5,1,72,2,0,3,1,1,6.8,2.7,NULL
11,10.5716,5,1,72,2,0,3,1,1,6.8,2.7,NULL
11,2.94328,5,1,72,2,0,3,1,1,6.8,2.7,NULL
11,5.84403,2,4,32,1,1,1,1,1,20.2,0,2.5
11,2.93315,5,4,62,1,0,1,1,1,20.2,0,2.5
3,1.34734,4,4,20,1,1,6,0,0,20.2,0,2.5
11,5.98658,2,4,54,1,1,1,1,1,20.2,0,2.5
3,1.34734,4,4,18,1,0,6,0,0,20.2,0,2.5
11,11.2892,7,1,62,3,1,1,1,1,16.2,0,3.1
11,7.08642,2,1,62,3,1,1,1,1,16.2,0,3.1
11,7.08642,2,1,29,3,1,1,1,1,16.2,0,3.1
11,16.5945,2,1,55,3,0,1,1,1,7.4,2.1,3.6
11,2.13301,5,1,50,3,0,4,1,1,14.4,5.3,3.3
11,4.2611,2,2,60,2,0,1,1,1,14.6,0,1.9
4,11.4106,2,2,46,3,1,1,1,1,16.2,1,NULL
11,10.2214,2,4,59,3,0,1,1,1,17.8,0,NULL
11,11.4851,2,4,50,3,1,1,1,1,17.8,0,NULL
11,3.66004,6,4,22,1,0,6,1,1,17.7,2.8,2.5
11,8.65917,2,4,58,3,1,1,1,1,17.7,2.8,2.5
11,11.3356,2,4,46,3,0,1,1,1,21.7,28.9,NULL
11,1.31172,7,4,51,3,1,8,1,1,21.7,28.9,NULL
11,12.7823,2,1,58,3,0,1,1,1,16.2,0,3.1
11,1.14175,9,1,58,3,0,1,1,1,16.2,0,3.1
11,2.95257,2,1,58,3,1,1,1,1,16.2,0,3.1
11,12.5663,10,4,69,3,0,3,1,1,17.8,0,NULL
11,3.82674,5,3,67,3,1,3,1,1,15,3.5,1.7
11,9.23672,2,3,55,1,0,1,1,1,18.4,0,2.2
2,9.23672,2,3,46,1,1,1,0,0,18.4,0,2.2
2,5.4832,4,3,21,1,1,2,0,0,18.4,0,2.2
8,0.538266,4,3,14,1,0,6,0,0,18.4,0,2.2
11,41.4541,9,3,68,3,0,3,1,1,20.8,0,2.2
11,1.10724,2,1,42,3,0,1,1,1,16.2,0,3.1
2,15.3025,10,3,71,3,0,3,1,1,20.8,0.3,1.4
11,2.01229,7,3,71,3,0,3,1,1,20.8,0.3,1.4
11,1.67399,2,4,54,3,1,1,1,1,17.7,2.8,2.5
4,9.41211,4,4,25,3,1,6,1,1,17.7,2.8,2.5
11,2.51548,10,3,64,3,0,3,1,1,15,3.5,1.7
1,13.3008,2,4,53,3,0,1,1,1,17.8,0,NULL
11,5.00789,2,4,48,3,1,1,1,1,17.8,0,NULL
11,2.1157,10,3,60,1,1,9,1,1,15,3.5,1.7
11,15.0284,10,3,74,1,0,3,1,1,15,3.5,1.7
11,10.1892,5,3,67,1,1,3,1,1,15,3.5,1.7
11,1.71193,2,3,38,1,1,1,1,1,18.4,0,2.2
2,29.1523,2,3,37,1,0,1,1,1,18.4,0,2.2
8,2.35189,4,3,17,1,1,6,0,0,18.4,0,2.2
11,5.49663,2,3,44,3,1,1,1,1,20.8,0,2.2
4,2.26111,2,3,26,2,1,1,1,0,20.8,0,2.2
2,12.3883,2,3,26,2,1,1,1,1,20.8,0,2.2
2,10.9877,2,3,26,2,1,1,1,1,20.8,0,2.2
11,12.2622,2,2,42,3,1,1,1,1,14.6,0,1.9
11,1.02083,5,4,67,3,0,3,1,1,6.6,0,2.2
3,2.57968,10,2,68,3,0,3,1,1,14.6,0,1.9
11,2.89541,2,2,61,3,1,1,1,1,14.6,0,1.9
11,4.37835,9,4,67,3,0,3,1,1,6.6,0,2.2
11,3.03621,2,1,63,3,0,1,1,1,9.6,0,1.9
11,7.36802,2,1,58,3,1,1,1,1,9.6,0,1.9
11,9.3217,2,1,28,3,0,1,1,1,9.6,0,1.9
11,6.45957,2,1,25,3,0,1,1,1,9.6,0,1.9
2,11.2884,8,1,70,3,1,3,1,1,9.6,0,1.9
2,11.2884,8,1,66,3,1,3,1,0,9.6,0,1.9
11,20.8057,2,4,43,2,0,1,1,1,6.6,0,2.2
1,14.9533,2,4,39,3,1,1,1,1,6.6,0,2.2
11,3.1371,5,3,70,3,0,3,1,1,9.8,22.9,3.1
11,4.03983,5,3,67,3,1,3,1,1,9.8,22.9,3.1
11,0.654472,7,4,43,3,0,1,1,1,21.7,28.9,NULL
11,3.31445,2,4,43,3,0,1,1,1,21.7,28.9,NULL
11,8.73431,9,4,43,3,0,1,1,1,21.7,28.9,NULL
11,9.62679,9,4,43,3,0,1,1,1,21.7,28.9,NULL
11,9.62317,12,4,43,3,1,1,1,1,21.7,28.9,NULL
11,9.01794,2,2,52,3,0,1,1,1,15.9,2.4,1.7
11,0.980204,7,2,52,3,1,1,1,1,15.9,2.4,1.7
11,8.52186,2,2,52,3,1,1,1,1,15.9,2.4,1.7
11,8.52186,7,2,52,3,1,1,1,1,15.9,2.4,1.7
11,2.90889,5,2,73,3,0,3,1,1,15.9,2.4,1.7
11,0.509449,7,2,57,2,0,1,1,1,5.4,17.6,NULL
11,0.676867,2,2,57,2,0,1,1,1,5.4,17.6,NULL
11,1.15308,8,2,57,2,0,1,1,1,5.4,17.6,NULL
11,1.09253,8,2,57,2,0,1,1,1,5.4,17.6,NULL
11,40.0971,8,3,63,3,1,3,1,1,18.4,0,1.9
